,service_request_id,grievance
2887,101004367252,"Constituent reports BPRD came to clean park last week, but blew all debris into street. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]"
2888,101004368681,"Date of scheduled pickup: [Tuesday, July 5, 2022 ***]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Monday]  Curbside pickup or an alley: [Curbside Pickup]"
2889,101004368355,State and commercial large pothole by commercial
2890,101004368679,Remove Trump Let's go Brandon stickers off school signs by dumpster.
2891,101004362509,"Constituent reports litter and trash strewn about the park, is concerned because the park is a space for toddlers. Says it's a frequent issue, is hoping to speak to someone about how to keep it regularly maintained | SR Type: [Cleaning/Trash]  Park owner: [BPRD]"
2892,101004360894,Trash can at top of Highland Park next to water fountain is full
2893,101004355702,Please collect full yard waste bags left next to trash can by the main entrance of Highland Park (across the street from 25 Fort Ave.). Thank you.
2894,101004358031,"Overflowing trash can in the park, main entrance."
2895,101004341552,attn: lincoln please advise the request to have the holes fiiled up that were made from dogs digging them up inside cedar square park pls forward to trades if needed | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
2896,101004368122,Burned-out mantles and dirty glass
2897,101004330223,The grass needs to be cut and trash all over the place.
2898,101004343823,"Park is covered in trash. Please clean up so daycare children can play safely."
2899,101004340361,Constituent reported that the park needs to cleaned | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
2900,101004338614,Playground where kids play
2901,101004337688,Motor scooter abandoned two days in orchard on Rockford street
2902,101004324823,constituent states that trash barrels need to be emptied and grass needs to be cut | SR Type: [Grass Cutting]  Park owner: [BPRD]
2903,101004367935,How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
2904,101004368609,Dumped barrels full of wood no ticket issued
2905,101004368669,Explanation of Cart Return: [Wheels broke off of cart]  Recycling Day: [Thursday]  Cart identification: [0616464191]
2906,101004368668,Tree pit will not be replanted. Please close/pave over existing pit.
2907,101004367741,Dumpster overflowing on trash pick up day
2908,101004331073,The playground trash cans are overflowing and there is trash on the ground.
2909,101004367740,Somebody backed up into the tree
2910,101004367403,Broken branch on a tree in the oval that keeps hitting trucks going by
2911,101004368663,Constituent is requesting the tree in front of their address be inspected. Constituent states that the tree is dying and leaning towards the house. | Is this a City owned tree situated on the sidewalk: [Yes]
2912,101004368660,Sinkhole growing more everyday
2913,101004368290,"Parked less than 20 feet from curb. Dangerous, can't see the street when turning into Avalon."
2914,101004368649,Illegal protest. No permit is demonstration shown. They are harassing people walking on the side walk.
2915,101004367240,Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [No]  What is the nature of the problem: [constituent reports several rats in the area]
2916,101004368580,constituent stated the trash was left today can we inspect thanks | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Trash bag]  Curbside pickup or an alley: [Curb Side Pickup]
2917,101004367805,A bunch of random construction grade trash bags have been dumped in front of the building
2918,101004368570,Constituent reports 2 cars parked across sidewalk and going into street. | How is the car parked illegally: [Other]
2919,101004366366,19 days ago this same address was sited and nothing has changed. I took this picture from the street because I can't push my child's wheelchair on the side walk. NeverMind the fact it is out to the fire hydrant.
2920,101004366984,151 River st Mattapan ma potholes
2921,101004368525,Recycle bin not picked up left behind.
2922,101004367724,3 pairs of sneakers hanging from the wires. Please remove these.
2923,101004368643,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
2924,101004368203,Check outage on F St. The reported outage is closest to W. Eighth St.. #7 LED standard unit.
2925,101004368639,"Constituent reports large cracks and broken sidewalks that are broken down to the dirt. Constituent is requesting sidewalk repair. | per W Steed, PWD: This belongs to sidewalk repairs Attn Michael Somers sidewalk broken constituent complaining want repaired see photos thank you  ::spot::    Cause of damage: [Normal deterioration]  Sidewalk material: [Concrete]"
2926,101004368634,Pallet on sidewalk
2927,101004368583,"RECYCLE MISSED TOO- the truck serviced the steet and didn't stop to take our rubbish, can you investigate why - the bags and recycle are still out waiting to be collected - if any issues on collecting it can you call me Emily@ 617-538-8890  thanks | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Trash bag]  Curbside pickup or an alley: [Curb Side Pickup]"
2928,101004368633,Rats from neighbors trailer coming into my basement and I see them on porch.
2929,101002192246,Public Safety Issue --- A number of broken lights along sidewalk side were removed in spring and have yet to be replaced. Street lights are only lights on sidewalk and the gaps between lights leaves significant and dangerous areas of darkness at night. Please fix.
2930,101004367604,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [30 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
2931,101002162272,Street A Extension. SLCB# 1305  LP# 16. Remove one damaged 24' concrete post with single 274/w standard fixture and replace with new post. Will need to bring out an LED standard fixture. Pull new cable as needed. Tie in and check out unit. |
2932,101004368524,"Constituent reports street was not cleaned because cars were not moved, requests sweeper to come back. | Type of debris: [Requestformechanicalsweeping]  Cars parked on the street: [No]"
2933,101004364403,"The wind up water shower was leaking.  Repairmen fixed it a few days ago, and the case was closed. Unfortunately now it's leaking about 5 times more water than before, non-stop day and night."
2934,101004368516,Homeless man is going through everyone's trash from the whole block and spreading it all over the alley way
2935,101004367718,Recycling Sticker: [3]  Yard Sticker: [0]
2936,101004368622,Resident parking only. Car has been here 3 days. Likely staying at short term rental.
2937,101004368432,Unkempt overgrown grass | Details: [extremely tall grass]  Exact location: [front]
2938,101004367570,"Constituent submitted pickup for Saturday collection (101004355298). Item was not collected and still on sidewalk, requests it is picked up. | Item(s) that was/were supposed to be picked up: [Refrigerator/Freezer]  Scheduled trash day: [Friday]  Curbside pickup or an alley: [Curb Side Pickup]"
2939,101004367688,Recycling Sticker: [0]  Yard Sticker: [5]
2940,101004366966,All down the block
2941,101004368298,Cutout sinking | Where exactly on the pavement is the pothole: [On Roadway]
2942,101004367907,Entire street | Scheduled trash day: [Mon/Thurs]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]
2943,101004368613,"Date of scheduled pickup: [Wednesday, July 6, 2022 ***]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Tuesday]  Curbside pickup or an alley: [Curbside Pickup]"
2944,101004368614,Signed bent at angle over sidewalk
2945,101004368195,Constituent reported someone illegally dumped wood on the ground  at the empty lot. | Witnessed incident: [No]  Case related to commercial waste: [Unknown]
2946,101004368610,TUB LEAKING INTO KITCHEN IN TOWNHOUSE
2947,101004368487,There is a white trash bag with pieces of a ceramic pot inside that was not picked up by the trash workers.  Can PWD please pick up. | Type of debris: [Debris Pickup]  Cars parked on the street: [No]
2948,101004368606,Constituent reports 2 dead trees on the sidewalk outside their home. | Is this a City owned tree situated on the sidewalk: [Yes]
2949,101004368608,Homeless people sleeping overnight on property and polluting area.
2950,101004368567,"Vehicle parked in a Tow Zone and obstructing vehicles view exiting the street, requesting the vehicle be tagged and towed. | How is the car parked illegally: [Other]  Type of vehicle: [SUV]  Make: [Ford]  Model: [SUV]  Color: [Blue]  Vehicle License Plate Registration: [E2223]  Vehicle License Plate State: [MA]"
2951,101004363866,Cut weeds growing out of city sidewalk
2952,101004368416,"REMOVE AND RETURN TO STOCK 24' POLE AND L.E.D. RECTILINEAR ALSO CUT AWAY IN PULL BOX TO MAKE SAFE , CAP CONDUIT AND BACK FILL SUB BASE TO GRADE FOR SAFETY | Problem: [Other]"
2953,101004368600,Attn: (Parks and Rec.) Cut the grass on the running hill
2954,101004365694,BPD reported a huge pothole in the area. | Where exactly on the pavement is the pothole: [On Roadway]
2955,101004368595,What is the nature of the problem: [Vacant lot has a car parked on it where rats are starting to make shelter in and started eating at the cars wires.]
2956,101004361048,Constituent states that the pole in front of her home fell. It appears to have rotted. Requesting new sign and pole as soon as possible. She is elderly. Called the sign shop | Public safety sign: [Yes]  Type of sign: [No Parking from her to corner sign]  Is the pole still there: [Yes]
2957,101004367950,Item(s) that was/were supposed to be picked up: [Refrigerator/Freezer]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]
2958,101004366696,"Why are you closing out my case saying “Thank you for contacting 311. Your complaint has been submitted.” The case should remain OPEN until it is RESOLVED, no? Again please reach out to me BEFORE closing this case if you need any clarification. I am not hiding, I have provided my name, phone number and email. Thanks!"
2959,101004368587,White Chevy SUV sticking out past the bend of the corner (Ardent St and Colberg). Making it very difficult for vehicles to turn onto the street. Today is trash collection day- big trucks need to get down here.
2960,101004368537,2 needles at curve in Washburn road.
2961,101004368479,The resident reports curb is a mess and they need to be replaced.The whole and tar.The curb bump out. | Cause of damage: [Other]
2962,101004366695,"Why are you closing out my case saying “Thank you for contacting 311. Your complaint has been submitted.” The case should remain OPEN until it is RESOLVED, no? Again please reach out to me BEFORE closing this case if you need any clarification. I am not hiding, I have provided my name, phone number and email."
2963,101004368584,please fill in ditch (deeper than it looks) it's a tripping hazard
2964,101004366655,You close out cases with ZERO explanation. Impressive. Zero accountability. Sad. You can keep closing out cases without explanation and I am more than happy to keep opening them. More than happy to email the mayor to get some level of accountability.
2965,101004363883,Lots of trash at bus stop
2966,101004367258,no lights caller says they need someone there to direct traffic | Signal problem: [Traffic]  Type of problem: [No Working Lights]  Pole knockdown: [No]
2967,101004368582,"What is the reason for the request: [Constituent is requesting for traffic timing to be checked, states it should be a longer signal.]"
2968,101004366947,17 Ashland st Dorchester ma  potholes
2969,101004368579,Constituent states that this  vehicle has been at this location for several months. Requesting ticketing and towing. | How is the car parked illegally: [Other]  Type of vehicle: [SUV]  Make: [Mazda]  Model: [SUV]  Color: [BrownGoldTan]  Vehicle License Plate Registration: [9BM654]  Vehicle License Plate State: [MA]
2970,101004368577,Number of rats: [2]  Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [The resident reports seeing rats going threw her yard and would like the city to come and take at look and give advice.Thank You]
2971,101004368575,Recycling pickup day: [Friday]  No. of carts: [1]  No. of units: [3]
2972,101004368536,Caller states trash bags and litter still at location
2973,101004368400,Unkempt overgrown grass | Exact location: [front]
2974,101004368028,In front of the Westin Hotel  there is a deep depression in the street many cars bottom out when passing by it.
2975,101004368323,"26 ft. Ryder moving truck still blocking driveways, fire truck, school buses etc. have to slow down to pass.  Does someone have to get injured in order to get this truck off the street. Person doesn't even live on the street. He drives up and leave at approximately 8am each morning."
2976,101004368069,Number of rats: [5]  Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [Constituent reports there is rats that are in her yard.Constituent reports she would like some traps to be set.]
2977,101004368572,Constituent states that this vehicle has expired rejection stickers from 2020 and has been at this location for a year. Requesting ticketing and tow. | How is the car parked illegally: [Other]  Type of vehicle: [SUV]  Make: [Jeep]  Model: [SUV]  Color: [Black]  Vehicle License Plate Registration: [8GZ432]  Vehicle License Plate State: [MA]
2978,101004367804,How was your waste placed out for collection: [Barrel]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Monday]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
2979,101004368568,Contractors have been working in this bar for months without a building permit posted.
2980,101004367414,Multiple potholes in street
2981,101004368231,Two cars parked in tow zone
2982,101004366973,Both sides of Colgate rd
2983,101004368560,Rabbit
2984,101004368562,cars in 2 hour limit that are there for 8 hours a day | How is the car parked illegally: [Other]
2985,101004356302,Public safety sign: [No]  Type of sign: [slow sign hanging from pole]  Is the pole still there: [Yes]
2986,101004368464,rogue recycling bin and trash barrel that doesnt belong to anyone on the street | Type of debris: [Other]  Cars parked on the street: [No]
2987,101004368556,"There are 2 catch basins at 24 Lawrence Ave and there's 1 drain at 29 Lawrence Ave and 1 drain at 27 Lawrence Ave that have been backing up and causing pooling of water. The water issues are from debris in the drains, the traps need to be cleaned in order to resolve the constituents complaint. Thank you"
2988,101004368503,blocking driveway | How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Make: [Unknown]  Model: [Truck]  Color: [White]
2989,101004368555,That truck has been parked there for more than 2 weeks. No resident sticker. Equipment in trunk.
2990,101004368553,No permit moving
2991,101004368461,There is trash all over the sidewalk in for of 244 Brighton avenue
2992,101004366495,Camper parked on the street has not moved in over a month
2993,101004368219,10 bags missed | How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]
2994,101004364597,At the west end apartments
2995,101004367465,Severely Overgrown weeds and grass
2996,101004368346,There is alot of trash/debris surrounding the catchbasins in front of this address.  Can this be cleaned up please. | Cars parked on the street: [No]
2997,101004368511,No stop
2998,101004368469,Large potholes throughout Euston rd
2999,101004367634,Recycling Sticker: [1]  Yard Sticker: [1]
3000,101004368458,Recycling Sticker: [2]  Yard Sticker: [0]
3001,101004360003,"This section of road - from 1912-1936 Beacon Street, is, and has always been full of potholes.  Please, please fix it? Appreciate it."
3002,101004355935,"Constituent states that the No Parking signs on Greenley Pl are faded and damaged due to the construction on this street, requesting new signs be installed. | Public safety sign: [No]  Type of sign: [""No Parking Either Side""]  Is the pole still there: [Yes]"
3003,101004359711,down in the street | Public safety sign: [No]  Type of sign: [HP sign]  Is the pole still there: [Yes]
3004,101004368352,broken slide
3005,101004368544,Parked on sidewalk | How is the car parked illegally: [Other]  Type of vehicle: [Motorcycle]  Details: [2 motorcycles parked on sidewalk]  Make: [Acura]
3006,101004368543,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (0) Air Conditioner (1) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
3007,101004367027,"Another great day to be a resident of the city of Boston.  Road is apparently closed again, with zero notice provided to those who live on the street."
3008,101004365362,Today is Saturday 6/25 @ 9:30- this work crew is working on the roof of 849 East Broadway. Do they have a Saturday permit? Is there any permit for this work?
3009,101004366289,Vehicle parked in handicapped parking with and invalid placard in the window
3010,101004368538,The road is sinking in places here.
3011,101004368522,Constituent reports several cars have not moved for street cleaning | How is the car parked illegally: [Other]
3012,101004368357,No Resident Parking Sticker
3013,101004366998,all of Euston between Washington and Colborne full of potholes | Where exactly on the pavement is the pothole: [On Roadway]  Date when pothole noticed: [06/27/2022]  Time when pothole noticed: [09:10]
3014,101004368368,Any idea why the City of Boston is writing handicap people these tickets and putting them under their wipers where they have difficulty removing them in rainy weather? Even took a picture of handicap placard
3015,101004367661,Constituent states that the lights at this intersection are blinking on red and yellow. Requesting repair. Called Traffic @ 4623 and 3126 (no answer) | Signal problem: [Traffic]  Type of problem: [Flashing/Blinking]
3016,101004368379,Traffic signal hit by truck
3017,101004365853,Cut weeds growing out of city sidewalk
3018,101004368527,New tree request due to tree being knocked over as a result of a MVA. | Do you reside at this location: [Yes]  Is this a request for multiple street trees: [No]
3019,101004368526,101004368 ( case number)
3020,101004368007,Leaf and Yard Waste was not picked up today
3021,101004367987,"There has been construction work on our road occurring for several months. It is INCREDIBLY loud and shakes our building all day long. They are still doing this incredibly loud work at almost 8pm at night, despite the city's construction hours being 7am-6pm."
3022,101004368010,Leaf and Yard waste was not picked up today
3023,101004367892,missed yard waste | How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
3024,101004368283,Constituent reports fence on the Perkins st. side has fallen and trapping geese | SR Type: [Fence Repair]  Park owner: [BPRD]
3025,101004368520,Tree knocked over as a result of MVA. | Is this a City owned tree situated on the sidewalk: [Yes]
3026,101004367707,Other | Details: [Constituent states there are four garbage bags that have been there for a week and there has been no clean up. Constituent is requesting inspection and ticket]  Exact location: [front]
3027,101004368256,Missed recycling day
3028,101004343065,"At this location there were signs posted ""NO PARKING"" Someone removed them the sidewalk is bumped out at this point on both sides of street so fire apparatus can safely pass but you have got cars parking on both side on the bump outs which makes it impossible to make it thru.  Please send out an Boston transportation investigator to look at the signs and correct the problem.  Thank you."
3029,101004341059,Constituent reports loose sidewalk debris and unsafe walking conditions due to a tree that was hit by a vehicle that ripped up the sidewalk. | Cause of damage: [Tree]  Sidewalk material: [Concrete]
3030,101004368333,How is the car parked illegally: [Resident parking spot]  Make: [Chevy]  Color: [White]  Vehicle License Plate State: [FL]
3031,101004368517,Mother nature solved your not towing issue
3032,101004366746,"Large and small potholes that need filling. They are in the middle of the street, outside of my driveway. Only 2 were filled. Cars and their tires are being damaged by dipping into these potholes. Please fill."
3033,101004368438,"chairs, cones, childs toy | Type of debris: [Debris Pickup]  Cars parked on the street: [No]"
3034,101004368514,"Date of scheduled pickup: [Tuesday, July 5, 2022 ***]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Monday]  Curbside pickup or an alley: [Curbside Pickup]"
3035,101004368305,Trash bags have been put on the property from construction next door. We returned the bags and they put them back in front of our property.
3036,101004368512,"Sidewalk disaster part 2 (not a duplicate, there are two disasters within feet of each other!)"
3037,101004365458,Potty pot. On Morris St and Zbrioks in East Boston has not been clean for a long time now if the construction around said it belongs to them. The smell is around  2 Block longs unbearable. Even in the homes.
3038,101004367766,Debris for removal. Ticket has been issued.
3039,101004368389,Multiple cars without resident parking stickers.
3040,101004368509,A manhole on the intersection of Kelton St and Scottfield Rd makes a lot of noise every time a car goes over it.
3041,101004364830,Dead squirrel in adams park near perimeter across from bliss
3042,101004368510,Sidewalk disaster
3043,101004368508,PortaPotty installed too closely to my front door
3044,101004368442,Constituent reports car parked on Comm Ave mall | The closest intersecting street: [Gloucester]  How is the car parked illegally: [Other]  Make: [Unknown]  Model: [4DR]  Color: [RedOrange]  Vehicle License Plate State: [NH]
3045,101004366810,"Bottle caps, broken glass in front of Ross Playground and along the right side of the walkway along Ayles. All near the trees and walkway."
3046,101004368446,No RPP.
3047,101004367966,Rats by Barnard place and E 2nd Street
3048,101004355106,Constituent wants the tree limbs cut and trimmed because they are hanging on the wires on the side of her house. | Is this a City owned tree situated on the sidewalk: [Yes]
3049,101004368440,Dead animal on sidewalk/roadway: [Sidewalk]  Type of animal: [Other]  Please explain: [squirrel]  Date when animal seen: [06/28/2022]  Time when animal seen: [09:20]
3050,101004368080,How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [Yes]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]
3051,101004365066,Homeless person shit everywhere dogs were eating it. Afraid dog might die of heroin it smelled worse than anything I've smelled in my life almost synthetic or something
3052,101004358863,extremely faded stop sign almost all white
3053,101004364595,On O'Connell near intersection with staniford
3054,101004368504,"Fallen tree limb on utility lines behind 882-884 Broadway and 765 E Third St South Boston This will pull whatever lines are running in a parallel direction between Broadway and Third Sts. I have tried to contact cable services but cannot get through."
3055,101004366967,More on this block too
3056,101004361889,Half off and tilted
3057,101004368499,Other | Request Type: [Other]  Details: [Over flowing dumpster]  Exact location: [rear]  Exact location: [rear]
3058,101004368421,The dumpster was only Half emptied.The resident says he will loosen the stuck trash.Thank you | Scheduled trash day: [Tuesday]
3059,101004368490,"Andrew Station Abound/Alewife side, second bench to the front"
3060,101004365476,No sidewalk closure permit
3061,101004366962,All down the block
3062,101004368286,How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]
3063,101004368101,Hedges are locking half of the sidewalk
3064,101004368313,"Large tree branch blocking road, possibly knocked down by garbage truck."
3065,101004365643,"Illegal work done out of scope presented for permit at 140 Bayswater st. This is a two family home, owner put Illegal basement apartment!!"
3066,101004356698,Yellow caution line needs  repainting.  The paint has not held up well. Perhaps the Bocce players down the street can supply the paint. They painted warning lines on the cement at the bocce courts and it has held up well. Hire those guys!
3067,101004368374,"lots of trach along this bus stop and sidewalk. Can someone sweep and clean this? it seems like the entire street gets cleaned except in front of these houses and bus stop."
3068,101004368476,Please time cars (2 hour parking ) and ticket cars parked illegally in fire lane
3069,101004364515,Car has been parked in visitor parking space for more than 3 months. It needs more than additional tickets. Please resolve.
3070,101004368412,Missed trash pick up from last week
3071,101004368334,Recycling Sticker: [0]  Yard Sticker: [2]
3072,101004362967,"Dead squirrel at the base of the tree. With your back to Dartmouth, facing the vendome Memorial, the trees on your right."
3073,101004367682,"Other | Details: [Abandoned property with overgrown weeds, grass Litter Rats Graffiti An eye sore to the neighborhood Abutting residents shouldn't have to live next to properties like this]  Exact location: [Entire abandoned property owned by City Realty]"
3074,101004362972,Abandoned shopping cart on Commonwealth Avenue Mall at Dartmouth street.  Thank you!
3075,101004366935,Please repair pothole
3076,101004364513,Abandoned motorcycle with expired tags.
3077,101004368472,East Boston corner of Prescott and Breman streets. White Ford Explorer parked in crosswalk. Please have BTD ticket vehicle.
3078,101004363857,Centre Street has no sign
3079,101004368279,"furniture broken down please call David at 617-506-1371 | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Other]  If 'Other', please specify: [furniture broken down]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
3080,101004366099,The retaining wall in the backyard is falling apart due to the reconstruction of Leyland Garden. It's a matter of time before it crumbles in our backyard. Please come repair.
3081,101004368467,Constituent is requesting speed humps on Olney St due to constant speeding. |
3082,101004368401,"Trash trucks cannot get up street! Please tow!!"
3083,101004368462,BWSC casting
3084,101004368167,"This was put out Sunday night for trash pick up on Monday, and the trash truck neglected to take it. Please come pick it up."
3085,101004368212,"How was your waste placed out for collection: [BarrelOther]  Are the barrels or bags over 50 lbs: [No]  If 'Other', please specify: [Green reusable yard waste bags with carry handles.]  Scheduled trash day: [Tuesday]  Is your trash curbside pickup or an alley: [Curb Side Pickup]  Is your yard waste mixed with household trash: [No]  Please provide any additional information (if needed): [Yard waste on curb in 2 green reusable yard waste bags. Yard wast was collected with the household waste and dumped in the same compacter truck, not collected by yard waste truck.]"
3086,101004368460,Walk light to cross North Harvard st by stadium not working.  I waited 2 cycles.
3087,101004367695,pothole in the gutter. | Where exactly on the pavement is the pothole: [In Gutter]  What is the approximate size of the pothole: [unknown]  Date when pothole noticed: [06/27/2022]  Time when pothole noticed: [16:07]
3088,101004368454,Recycling Day: [Wednesday]  Cart identification: [014030]
3089,101004368456,"No street cleaning sign on the corner of Washington and Brakett.The resident car was towed today.They were parked in the 2 hours limit area.That the only sign in the area of street, and they thought they were all set. | Type of request: [Sign]"
3090,101004368347,Trash
3091,101004366142,Glass shards (big and small) on the footpath behind the tennis court in the Boston Common
3092,101004368445,BWSC casting
3093,101004364435,Been parked and tagged now. It's been here forcnearlyv2 years. NH plates. Street signs in the back seat. 3 flat tires. Stolen and abandoned but nothing is being done.
3094,101004367751,"Scheduled recycling day: [Monday]  How was the recycling placed out for collection: [Other]  If 'Other', please specify: [Box with bottles]  Curbside pickup or an alley: [Curb Side Pickup]"
3095,101004368381,needle on the sidewalk
3096,101004357729,Big pothole
3097,101004363574,Decent sized pothole on Tyler Street
3098,101004366125,Someone from ISD needs to look into this property. There is an illegal apartment or rooms in the basement and it is possibly being used as a rooming house. There are loud parties almost every other weekend with the police having to be called. Music goes into the wee hours of the morning and there is a portable toilet in the side yard this morning from last nights party. Enough is enough! The neighbors want their peace back!
3099,101004368429,Sinkhole formed after road excavation work
3100,101004363476,Street was recently paved and the dead end part of the street had been missed and there are still very large potholes at the end. | Where exactly on the pavement is the pothole: [On Roadway]
3101,101004364355,close to driveway but on roadway | Where exactly on the pavement is the pothole: [On Roadway]  Date when pothole noticed: [06/24/2022]  Time when pothole noticed: [11:31]
3102,101004366220,This property has three apartments. They owner is operating an illegal basement apartment. It is a two family.  Current tenants stated it is a 3 family. With three apartments. House is an issue with parties and mass amounts of people due to having an illegal apartment. 277 is apartment 1 279 is apartment 2. Basement is illegal.
3103,101004368051,missed leaf and yard waste. | How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Monday]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
3104,101004364369,Expired tags. Abandoned motorcycle.
3105,101004363447,Recycling pickup day: [Tuesday]  No. of carts: [1]  No. of units: [1]
3106,101004368261,Some a hole dumped old couches
3107,101004368302,Ticket has been issued by Code Enforcement.  Please pick up the trash. Thank you
3108,101004361356,Some sort of sign (which is long gone) fell down and needs to be replaced.  Pole is still there but laid out flat on the sidewalk and may be damanged.
3109,101004368422,Sinking manhole
3110,101004368423,Please straighten this pool. May be a DCR responsibility. Thank you very much.
3111,101004367673,Maybe the garbage truck knocked into this tree. Large branch dangling. Doesn't seem windy enough to have knocked it down.
3112,101004368419,"This one-way sign needs to be replaced.  Coincidentally a car drove up the street the wrong way last Saturday. The pole could use some straightening. Thank you very much."
3113,101004367904,"Missed trash | Scheduled trash day: [Friday]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [30 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
3114,101004368414,This pear tree seems to have died. Please check it out.
3115,101004368413,Around  water manhole cover
3116,101004368208,How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]
3117,101004368408,Around basin
3118,101004366931,Tree limb fell this morning
3119,101004367912,4 bags missed. | How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]
3120,101004367693,Recycling Sticker: [1]  Yard Sticker: [0]
3121,101004368404,Construction blocking a very busy sidewalk during rush hour. No posted sidewalk permit and no protection for pedestrians
3122,101004368405,City outreach worker brings own chair to sit instead of working as that it's what he is getting paid to !
3123,101004368406,Trash and general collection of construction materials at site additionally significant odor from Porto potty @223  Commonwealth Ave.
3124,101004362912,Multiple Potholes inbound on Cemetery Rd. between Overpass and Forest Hills St.
3125,101004366726,New sign in window. In poor taste. Please review
3126,101004366726,New sign in window. In poor taste. Please review
3127,101004367770,Constituent states he left for vacation last week but when he came back today there is a large freezer that was dumped in front of property. Constituent is requesting inspection and removal. | Witnessed incident: [Yes]
3128,101004368141,"handicap ramp, side ealk to levels lafi ended up tipping over into street"
3129,101004366408,Broken glass in the middle of plaza of Flaherty Playground
3130,101004366943,City said hammering would stop until meeting tonight to discuss this work. Since 8am today they've been hammering. Please keep your word so we can continue to have faith in our city.
3131,101004363332,Yield to pedestrians sign hit by car.
3132,101004367456,"Unkempt overgrown grass | Details: [This property at 8 Gordon St Allston MA 02134 is owned by Verizon and is not maintained.]  Exact location: [8 Gordon St Allston, MA 02134 is a lot owned by Verizon. This property is next to 14 Gordon St. Allston, MA]"
3133,101004368271,These have been out here for 2 days. They were also originally out here on our trash day. I submited a ticket and it gets closed and says they're not on the curb. But they clearly are. Not sure what I'm doing wrong. Case Number: 101004367419 or Case Number: 4367659
3134,101004368267,Graffiti at Medal of honor park | SR Type: [Graffiti]  Park owner: [BPRD]
3135,101004367963,A number of the parking signs on E Springfield have gotten dirty and are hard to read
3136,101004368390,Shopping cart
3137,101004368172,Dead rat in middle of street.
3138,101004368391,Is it normal for a truck to exhaust so much fumes?
